stop_id,stop_name,stop_type,stop_status,stop_description,longitude,latitude
485,Gie Central 1,Existing IRT Stop,Active,Full Shelter,18.518751617805158,-33.81356688294259
486,Gie Central 2,Existing IRT Stop,Active,Full Shelter,18.51876060190802,-33.813447463997946
487,Hamptons 1,Existing IRT Stop,Active,Full Shelter,18.513963597688498,-33.80620738084973
488,Hamptons 2,Existing IRT Stop,Active,Full Shelter,18.514143260694304,-33.806259630970644
489,Gie North 1,Existing IRT Stop,Active,Cantilever Shelter,18.51163293754938,-33.804187460304526
490,Gie North 2,Existing IRT Stop,Active,Full Shelter,18.51190538078364,-33.80441425719998
491,Wandsworth 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.5080077679429,-33.80099712816156
492,Wandsworth 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.506786058902467,-33.800900086386825
493,Parklands Secondary 1,Existing IRT Stop,Active,Extended Shelter,18.503273646278043,-33.799586274097535
494,Woodlands 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.497461545674362,-33.801751067046375
495,Woodlands 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.498359861319052,-33.80151966012544
496,Braselton 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.493041834831892,-33.80266175603733
497,Braselton 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.492781324357264,-33.802669221029454
498,Blaauwberg Hospital 3,Existing IRT Stop,Active,Cantilever Shelter,18.485253440614823,-33.80319174287626
499,Blaauwberg Hospital 2,Existing IRT Stop,Active,Cantilever Shelter,18.485010896500377,-33.80316934860367
500,Muscadel 1,Existing IRT Stop,Active,Full Shelter,18.509485339499058,-33.82070098053904
501,Muscadel 2,Existing IRT Stop,Active,Cantilever Shelter,18.50960717888147,-33.82054361086263
502,Wood Central 1,Existing IRT Stop,Active,Totem,18.506987989422417,-33.814003036359345
503,Wood Central 2,Existing IRT Stop,Active,Cantilever Shelter,18.50747776225083,-33.81449983799283
504,Wood North 1,Existing IRT Stop,Active,Cantilever Shelter,18.503787983052064,-33.805522954398036
505,Wood North 2,Existing IRT Stop,Active,Full Shelter,18.503973229018243,-33.80567632138167
506,Devonshire 1,Existing IRT Stop,Active,Full Shelter,18.499186311665675,-33.8069836667746
507,Devonshire 2,Existing IRT Stop,Active,Full Shelter,18.499806148709336,-33.80669256069796
508,Valderrama 1,Existing IRT Stop,Active,Totem,18.48979936444653,-33.80983397828246
509,Valderrama 2,Existing IRT Stop,Active,Full Shelter,18.489917792366196,-33.81000045069862
510,Nantucket 1,Existing IRT Stop,Active,Totem,18.48852523571758,-33.805850682800134
511,Nantucket 2,Existing IRT Stop,Active,Cantilever Shelter,18.488726438830184,-33.806055918090976
512,Waterville 1,Existing IRT Stop,Active,Totem,18.48724013269458,-33.803654618731066
513,Waterville 2,Existing IRT Stop,Active,Full Shelter,18.487451622697566,-33.80365317164503
514,Oakland Hills 1,Existing IRT Stop,Active,Totem,18.486672779933556,-33.79981022073983
515,Oakland Hills 2,Existing IRT Stop,Active,Full Shelter,18.48688877612958,-33.80034720060866
516,Radar 1,Existing IRT Stop,Active,Cantilever Shelter,18.478354379938704,-33.7998774050376
517,Radar 2,Existing IRT Stop,Active,Cantilever Shelter,18.478228615928654,-33.79995951793283
518,Blouberg Sands 1,Existing IRT Stop,Active,Totem,18.47583909682193,-33.80422931389791
519,Blouberg Sands 2,Existing IRT Stop,Active,Totem,18.475892995553327,-33.80396059204833
520,Cabin 1,Existing IRT Stop,Active,Full Shelter,18.478202829426067,-33.80831908264123
521,Cabin 2,Existing IRT Stop,Active,Cantilever Shelter,18.47823026262181,-33.80823131787912
522,West Beach 1,Existing IRT Stop,Active,Totem,18.478417262002814,-33.810730639346204
523,West Beach 2,Existing IRT Stop,Active,Totem,18.478911336061266,-33.81053657669844
524,Stirling 1,Existing IRT Stop,Active,Cantilever Shelter,18.476314340139208,-33.81286884722097
525,Stirling 2,Existing IRT Stop,Active,Totem,18.476275167913034,-33.81254556021827
526,Blouberg Rise 1,Existing IRT Stop,Active,Cantilever Shelter,18.478410535982242,-33.814291018984825
527,Blouberg Rise 2,Existing IRT Stop,Active,Full Shelter,18.47849336735985,-33.81422126245861
528,Viola 1,Existing IRT Stop,Active,Cantilever Shelter,18.479396426138006,-33.81847784221333
529,Viola 2,Existing IRT Stop,Active,Cantilever Shelter,18.47911794746555,-33.818679348734435
530,Tritonia 1,Existing IRT Stop,Active,Full Shelter,18.47830048115957,-33.82073171265969
531,Dunker 1,Existing IRT Stop,Active,Totem,18.442736179504607,-33.69378820296574
532,Edward 1,Existing IRT Stop,Active,Totem,18.44270922983092,-33.69171784870219
533,Narcissus 1,Existing IRT Stop,Active,Totem,18.444380095792816,-33.690140759139844
534,Human 1,Existing IRT Stop,Active,Totem,18.448413532361435,-33.68759941630399
535,Kemp 1,Existing IRT Stop,Active,Totem,18.4521415399121,-33.68523739378551
536,Le Sueur 1,Existing IRT Stop,Active,Totem,18.454899368321673,-33.686971542734796
537,Petrus 1,Existing IRT Stop,Active,Totem,18.45028202651195,-33.692263471381146
538,Raymond 1,Existing IRT Stop,Active,Totem,18.447640980431164,-33.692861407979684
539,Waldeck 1,Existing IRT Stop,Active,Totem,18.44561078756895,-33.69455803299669
540,Hoffe North 1,Existing IRT Stop,Active,Totem,18.441823961192814,-33.69699612287139
541,Hoffe North 2,Existing IRT Stop,Active,Full Shelter,18.44182740299763,-33.69670888997179
542,Pelican 1,Existing IRT Stop,Active,Cantilever Shelter,18.443715075979185,-33.7015883316372
543,Pelican 2,Existing IRT Stop,Active,Totem,18.4438616251509,-33.70175300837894
544,Riebeeckstrand 1,Existing IRT Stop,Active,Cantilever Shelter,18.444281280943272,-33.705693638035385
545,Riebeeckstrand 2,Existing IRT Stop,Active,Cantilever Shelter,18.44428128120559,-33.705387240850165
546,Hoffe South 1,Existing IRT Stop,Active,Cantilever Shelter,18.44619353451799,-33.711387363507015
547,Hoffe South 2,Existing IRT Stop,Active,Full Shelter,18.446293321536746,-33.71148412782397
548,Robben 1,Existing IRT Stop,Active,Totem,18.44563174612712,-33.717001433337934
549,Robben 2,Existing IRT Stop,Active,Full Shelter,18.44606715216367,-33.71813899261608
550,Atalantes 1,Existing IRT Stop,Active,Totem,18.447302167030415,-33.72310793633113
551,Atalantes 2,Existing IRT Stop,Active,Full Shelter,18.44765574647879,-33.72403865683927
552,Atlantic Beach 1,Existing IRT Stop,Active,Temp Pole,18.4470570762513,-33.73233849134061
553,Atlantic Beach 2,Existing IRT Stop,Active,Full Shelter,18.447865558749783,-33.7320396599804
554,Brittlestar 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.452689511911192,-33.734213630386286
555,Brittlestar 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.452770360461916,-33.73419868932868
556,Berkshire West 1,Existing IRT Stop,Active,Temp Pole,18.47748301368429,-33.788201550035076
557,Sand 1,Existing IRT Stop,Active,Red Totem,18.468805288902573,-33.51163848826612
558,Crown 1,Existing IRT Stop,Active,Full Shelter,18.46395019817621,-33.514019629996014
559,Paradise 1,Existing IRT Stop,Active,Totem,18.466475436919627,-33.512914721115735
560,Paradise 2,Existing IRT Stop,Active,Full Shelter,18.466144961068682,-33.51322196745221
561,Goedverwacht 1,Existing IRT Stop,Active,Totem,18.47100464607299,-33.51308406872829
562,Goedverwacht 2,Existing IRT Stop,Active,Full Shelter,18.472029902271487,-33.51229644303232
563,Enon 1,Existing IRT Stop,Active,Full Shelter,18.47487789962175,-33.513301234065125
564,Enon 2,Existing IRT Stop,Active,Full Shelter,18.474671287300005,-33.51279192757588
565,PM Louw 1,Existing IRT Stop,Active,Totem,18.477725559085343,-33.51714340174845
566,PM Louw 2,Existing IRT Stop,Active,Cantilever Shelter,18.477775350134692,-33.51704187927531
567,Silverstream 1,Existing IRT Stop,Active,Full Shelter,18.482538913585874,-33.52055225129576
568,Silverstream 2,Existing IRT Stop,Active,Full Shelter,18.48256122835917,-33.52046423512626
569,Grosvenor North 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.487696858871,-33.55264354780704
570,Grosvenor North 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.48789448762043,-33.55289059843918
571,Montreal 1,Existing IRT Stop,Active,Full Shelter,18.493419127116017,-33.55208955492427
572,Montreal 2,Existing IRT Stop,Active,Full Shelter,18.49357184065993,-33.55209704162528
573,Charel Uys North 1,Existing IRT Stop,Active,Totem,18.493841335858157,-33.555727876172924
574,Charel Uys North 2,Existing IRT Stop,Active,Full Shelter,18.49392610803918,-33.555658414097955
575,Arion 1,Existing IRT Stop,Active,Full Shelter,18.49614102347524,-33.559119011266716
576,Arion 2,Existing IRT Stop,Active,Full Shelter,18.496257803622097,-33.55903666717868
577,Atlantis Cemetery 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.491649446054314,-33.53976604112183
578,Atlantis Cemetery 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.491694362137704,-33.53957885366254
579,Atlantis Cemetery 3,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.49191870892818,-33.53971446119842
580,Pella North 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.520428299357796,-33.53696552629312
581,Pella Central 2,Existing IRT Stop with Temporary Pole,Active,Cantilever Shelter,18.52073131620677,-33.53884180726984
582,Pella South 1,Existing IRT Stop,Active,Totem,18.520131976117455,-33.54234706357993
583,Pella South 2,Existing IRT Stop,Active,Totem,18.519677414511385,-33.54248082214705
584,Fernande 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.48820889929944,-33.55536105598906
585,Magnet 1,Existing IRT Stop,Active,Full Shelter,18.490472653149702,-33.54651199787069
586,Mauritius 1,Existing IRT Stop,Active,Full Shelter,18.48787652156189,-33.54407123533044
587,Kehrweider 1,Existing IRT Stop,Active,Full Shelter,18.487499230335626,-33.54812915155831
588,Hermes 1,Existing IRT Stop,Active,Full Shelter,18.486205655866073,-33.54752272293252
589,Saxonsea Clinic 1,Existing IRT Stop,Active,Full Shelter,18.48849636040582,-33.55018049882497
590,Saxonsea Clinic 2,Existing IRT Stop,Active,Full Shelter,18.488613140868566,-33.550262851269785
591,Lisboa 1,Existing IRT Stop,Active,Cantilever Shelter,18.48413054709539,-33.54463276587016
592,Saxonsea Primary 1,Existing IRT Stop,Active,Totem,18.48851779789722,-33.5550681570858
593,Saxonsea Primary 2,Existing IRT Stop,Active,Full Shelter,18.488746119946015,-33.55546069791961
594,Valleyfield 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.483959866900385,-33.55494183167714
595,Valleyfield 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.48421139618842,-33.55495680388149
596,Wesfleur Park 1,Existing IRT Stop,Active,Totem,18.488175054636624,-33.558738923803105
597,Wesfleur Park 2,Existing IRT Stop,Active,Full Shelter,18.488309781317813,-33.5587091939063
598,Goede Hoop 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.484615638287526,-33.55074947697892
599,Goede Hoop 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.48509174501028,-33.55095909964366
600,Knysna 1,Existing IRT Stop,Active,Cantilever Shelter,18.50162972911866,-33.550180499428954
601,Newlands 1,Existing IRT Stop,Active,Full Shelter,18.49845867569525,-33.551138775848564
602,Montezuma 1,Existing IRT Stop,Active,Totem,18.50058768299133,-33.55262108937561
603,Clearwater 1,Existing IRT Stop,Active,Totem,18.497542394665277,-33.55417075336129
604,Clearwater 2,Existing IRT Stop,Active,Full Shelter,18.497533410489904,-33.554268074329755
605,Sherwood 1,Existing IRT Stop,Active,Cantilever Shelter,18.493428110527958,-33.5554583763696
606,Sherwood 2,Existing IRT Stop,Active,Full Shelter,18.49431978810632,-33.55529659390711
607,Brutus 1,Existing IRT Stop,Active,Full Shelter,18.491344019419532,-33.557397258820686
608,Brutus 2,Existing IRT Stop,Active,Full Shelter,18.491568598501836,-33.55676095118205
609,Jacana 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.501477015347742,-33.570302078013015
610,Jacana 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.50147701544564,-33.5701823210353
611,Swawel 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.506597413522538,-33.56908952688304
612,Swawel 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.506552496967174,-33.56857306362166
613,Robinvale 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.504701967147813,-33.56587094226494
614,Robinvale 2,Existing IRT Stop with Temporary Pole,Active,Full Shelter,18.504165005603248,-33.566015914440584
615,Curlew 1,Existing IRT Stop,Active,Totem,18.499728619186996,-33.565545329862395
616,Curlew 2,Existing IRT Stop,Active,Full Shelter,18.50002337345906,-33.565898567541105
617,Tortelduif 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.50704657008957,-33.56504007867517
618,Tortelduif 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.507567593495676,-33.56509247605003
619,Sampson 1,Existing IRT Stop,Active,Full Shelter,18.49738069822435,-33.56400710259899
620,Sampson 2,Existing IRT Stop,Active,Full Shelter,18.497677142329703,-33.56420172308484
621,Patrys 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.503516191286604,-33.571050557755136
622,Patrys 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.502770588847742,-33.570751167377054
623,Wesfleur Hospital 1,Existing IRT Stop,Active,Cantilever Shelter,18.494020998569983,-33.564942769718066
624,Wesfleur Hospital 2,Existing IRT Stop,Active,Full Shelter,18.49463051356893,-33.564666902740164
625,Malgas 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.499644452448045,-33.57093080193437
626,Malgas 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.499159362495313,-33.571028104049574
627,Swift 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.50893303160197,-33.56560147443822
628,Swift 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.508852184354495,-33.56621526163396
629,Flamingo Park 1,Existing IRT Stop,Active,Full Shelter,18.496769843422157,-33.568460789233804
630,Flamingo Park 2,Existing IRT Stop,Active,Totem,18.49683272536408,-33.56833354420859
631,Reygersdal 1,Existing IRT Stop,Active,Full Shelter,18.493967099922127,-33.5665895197814
632,Reygersdal 2,Existing IRT Stop,Active,Full Shelter,18.493940150511918,-33.56671676782917
633,Louwtjie Rothman 1,Existing IRT Stop,Active,Totem,18.47900116752586,-33.5976473313991
634,Charles Piers 1,Existing IRT Stop,Active,Totem,18.481381703454204,-33.59909891693991
635,Charles Piers 2,Existing IRT Stop,Active,Totem,18.481426618003624,-33.59895675183328
636,Industrial 1,Existing IRT Stop,Active,Totem,18.484202412975595,-33.59674943080342
637,Industrial 2,Existing IRT Stop,Active,Totem,18.48445394096173,-33.59641271626599
638,Johan Heyns 1,Existing IRT Stop,Active,Totem,18.489771967145206,-33.592551623256085
639,Johan Heyns 2,Existing IRT Stop,Active,Totem,18.48963721959418,-33.5925216923684
640,John Dreyer 2,Existing IRT Stop,Active,Totem,18.491802160469906,-33.588391027682924
641,Birkenhead 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.455402424499646,-33.73602149517645
642,Birkenhead 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.455555137830686,-33.73602896543441
643,Charel Uys South 1,Existing IRT Stop,Active,Totem,18.486097858372087,-33.58327980597217
644,Charel Uys South 2,Existing IRT Stop,Active,Totem,18.48609785769216,-33.58363153861531
645,Dahlia 1,Existing IRT Stop,Active,Full Shelter,18.48955504474405,-33.57425359827032
646,Dahlia 2,Existing IRT Stop,Active,Totem,18.48932833932954,-33.57438047731846
647,Meermin 1,Existing IRT Stop,Active,Full Shelter,18.493279278573414,-33.565549473173476
648,Grosvenor 1,Existing IRT Stop,Active,Full Shelter,18.491031196963277,-33.57186129922368
649,Grosvenor 2,Existing IRT Stop,Active,Totem,18.49041875395958,-33.572487622260276
650,Charel Uys 1,Existing IRT Stop,Active,Full Shelter,18.49262860969119,-33.56959101588527
651,Charel Uys 2,Existing IRT Stop,Active,Totem,18.492350132104004,-33.56977065266407
652,Duynefontein 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.456094126750973,-33.690335093861194
653,Duynefontein 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.45637260459429,-33.690364991735095
654,Koeberg Power Station 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.45634565590121,-33.67682777111982
655,Koeberg Power Station 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.45666904867728,-33.67678291790164
656,Gerwyn Owen 1,Existing IRT Stop,Active,Totem,18.48153441633528,-33.58830122776239
657,Gerwyn Owen 2,Existing IRT Stop,Active,Totem,18.481336787237304,-33.58838354391018
658,Melkbosch Village 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.452303237125395,-33.7254501767619
659,Dawn 1,Existing IRT Stop,Active,Full Shelter,18.51852704018096,-33.855591981821675
660,Dawn 2,Existing IRT Stop,Active,Cantilever Shelter,18.517529910446704,-33.85495041918051
661,Esso 1,Existing IRT Stop,Active,Full Shelter,18.521096221503885,-33.8582999220518
662,Esso 2,Existing IRT Stop,Active,Cantilever Shelter,18.521410631590562,-33.85839689936302
663,First 1,Existing IRT Stop,Active,Full Shelter,18.521141137302713,-33.861731347883826
664,First 2,Existing IRT Stop,Active,Extended Shelter,18.52134775025911,-33.86235048207536
665,Marconi 1,Existing IRT Stop,Active,Full Shelter,18.51935349002231,-33.86558034855959
666,Marconi 2,Existing IRT Stop,Active,Full Shelter,18.52000925980327,-33.86514771777081
667,Edison 1,Existing IRT Stop,Active,Totem,18.518713877908613,-33.88169861534586
668,Edison 2,Existing IRT Stop,Active,Full Shelter,18.518914271867082,-33.88157607219613
669,Bolt 1,Existing IRT Stop with Temporary Pole,Active,Full Shelter,18.51779618167921,-33.86989499877499
670,Bolt 2,Existing IRT Stop with Temporary Pole,Active,Full Shelter,18.518015362335703,-33.868554390642416
671,Victoria 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.523117430975915,-33.88749247679149
672,Drill 1,Existing IRT Stop,Active,Cantilever Shelter,18.51939840489764,-33.87491867610573
673,Drill 2,Existing IRT Stop,Active,Cantilever Shelter,18.519371455730468,-33.87426980023773
674,Soldier 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.526683741566604,-33.88243633088207
675,Soldier 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.526818490284217,-33.88242141589362
676,Bosmansdam 1,Existing IRT Stop,Active,Full Shelter,18.520675733676455,-33.878555530922114
677,Bosmansdam 2,Existing IRT Stop,Active,Cantilever Shelter,18.52098075505519,-33.87866105277403
678,Emerald 1,Existing IRT Stop,Active,Totem,18.526593910510847,-33.87945321368988
679,Emerald 2,Existing IRT Stop,Active,Totem,18.526710691463816,-33.87981865231113
680,Century Gate 1,Existing IRT Stop,Active,Full Shelter,18.522353862616804,-33.88163835770347
681,Century Gate 2,Existing IRT Stop,Active,Extended Shelter,18.522847935856507,-33.88180988518001
682,Oasis 1,Existing IRT Stop,Active,Cantilever Shelter,18.50989423013167,-33.88961775761797
683,Oasis 2,Existing IRT Stop,Active,Cantilever Shelter,18.510037960533808,-33.8892225347023
684,Estuaries 1,Existing IRT Stop,Active,Full Shelter,18.520521300110495,-33.88418886420276
685,Estuaries 2,Existing IRT Stop,Active,Full Shelter,18.520763844727878,-33.884293268969984
686,Central Park 1,Existing IRT Stop,Active,Cantilever Shelter,18.511511197488485,-33.887440275990826
687,Central Park 2,Existing IRT Stop,Active,Cantilever Shelter,18.511547130519027,-33.8870226713194
688,Waterview 1,Existing IRT Stop,Active,Full Shelter,18.52002722641172,-33.88640371586399
689,Waterview 2,Existing IRT Stop,Active,Full Shelter,18.520332652914405,-33.88677658143403
690,Waterstone 1,Existing IRT Stop,Active,Full Shelter,18.513846817085888,-33.88559832216973
691,Waterstone 2,Existing IRT Stop,Active,Full Shelter,18.514610384843564,-33.884927154118145
692,Waterford 1,Existing IRT Stop,Active,Full Shelter,18.51880551647116,-33.88945370311569
693,Waterford 2,Existing IRT Stop,Active,Full Shelter,18.5195331525411,-33.889006278984155
694,Studio 1,Existing IRT Stop,Active,Full Shelter,18.518392291913063,-33.88491223890473
695,Studio 2,Existing IRT Stop,Active,Full Shelter,18.51805093209096,-33.88460648433377
696,Canal Walk North 1,Existing IRT Stop,Active,Full Shelter,18.515508700319014,-33.89219785315058
697,Canal Walk North 2,Existing IRT Stop,Active,Full Shelter,18.515427852358346,-33.892570693059135
698,Sailors Green 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.5254620341341,-33.885359684686264
699,Sailors Green 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.52530931971115,-33.88550137600546
700,Canal Walk South 1,Existing IRT Stop,Active,Full Shelter,18.511681876891306,-33.89571739533819
701,Canal Walk South 2,Existing IRT Stop,Active,Full Shelter,18.51071169698037,-33.8964779549177
702,Ocean Spirit 1,Existing IRT Stop,Active,Full Shelter,18.514322924297748,-33.881556323083025
703,Grand Canal 1,Existing IRT Stop,Active,Full Shelter,18.506148254729688,-33.894047121769795
704,Grand Canal 2,Existing IRT Stop,Active,Full Shelter,18.505995541515837,-33.89421862499425
705,Mansfield 1,Existing IRT Stop,Active,Cantilever Shelter,18.495961359679086,-33.88284650238972
706,Mansfield 2,Existing IRT Stop,Active,Cantilever Shelter,18.495970342756923,-33.8824736200114
707,Century City Rail 1,Existing IRT Stop,Active,Cantilever Shelter,18.5113924880471,-33.90108824287926
708,Loxton West 1,Existing IRT Stop,Active,Totem,18.492448947137074,-33.88248853497241
709,Loxton West 2,Existing IRT Stop,Active,Full Shelter,18.491793176568162,-33.88222751708115
710,Milnerton Lighthouse 1,Existing IRT Stop,Active,Full Shelter,18.487409397933124,-33.88140716788887
711,Turf Club 1,IRT Station,Active,Station,18.51136746690677,-33.8621341586128
712,Turf Club 2,IRT Station,Active,Station,18.511475265485267,-33.86185815873489
713,Namar 1,Existing IRT Stop,Active,Full Shelter,18.514906828714224,-33.88192175111903
714,Montague Gardens 1,IRT Station,Active,Station,18.516020739774422,-33.85539802205703
715,Montague Gardens 2,IRT Station,Active,Station,18.516119555472553,-33.85521152070444
716,Refinery 1,IRT Station,Active,Station,18.520979440508366,-33.847348275430704
717,Refinery 2,IRT Station,Active,Station,18.521006389816183,-33.84716921677479
718,Oscar Mpetha 1,Existing IRT Stop,Active,Cantilever Shelter,18.683547556633584,-34.05635025389126
